PassengerID,Name,Age,Gender,Travel Class,Booking Date,Flight Date,Origin,Destination,Fare,Seat Number
1978,Suzanne Coleman,63,Female,First Class,2024-03-01,2025-10-07,Los Angeles,Tokyo,302.23,19F
1979,Jeanne Peterson,27,Male,First Class,2024-05-03,2025-06-06,Houston,Dubai,1183.88,42A
1980,Robert James,41,Male,Economy,2024-07-27,2025-01-24,Miami,Sydney,1155.55,30A
1981,Rachel Cook,72,Female,Business,2024-06-22,2025-06-22,Chicago,London,994.97,14B
1982,Jason Reeves,67,Male,Economy,2024-05-06,2025-02-18,Chicago,London,1827.17,42E
1983,Valerie Martinez,21,Male,First Class,2024-03-16,2025-02-26,India,Sydney,1780.56,34B
1984,John Torres,48,Male,Economy,2024-08-05,2025-06-19,Los Angeles,Paris,1814.9,6C
1985,Patrick Wheeler,33,Male,Economy,2024-11-06,2025-11-02,Miami,Sydney,313.03,29E
1986,Tiffany Paul,32,Male,Business,2024-07-09,2025-04-02,Houston,Dubai,148.47,44B
1987,Rebecca Roberts,58,Male,Economy,2024-05-17,2025-01-01,Los Angeles,Sydney,550.32,50B
1988,April Marsh,18,Male,Economy,2024-04-12,2025-05-17,India,London,1229.42,13D
1989,Tracie Hall,38,Female,Economy,2024-09-10,2024-12-18,New York,Tokyo,804.56,42F
1990,Rebecca Payne,40,Female,First Class,2023-12-30,2025-03-12,Miami,Tokyo,373.28,57B
1991,Elizabeth Nichols,70,Female,First Class,2024-02-27,2025-11-07,India,Sydney,850.92,45A
1992,Christopher Hubbard,57,Female,Economy,2024-05-16,2025-07-07,Los Angeles,London,1258.77,60E
1993,Vanessa Henry,48,Female,Business,2024-04-21,2025-08-30,Miami,London,71.61,45F
1994,Andrea Chavez,53,Male,First Class,2024-10-26,2025-04-10,India,India,863.06,18C
1995,Thomas Potter,27,Male,First Class,2024-10-10,2025-08-14,India,Sydney,191.71,5F
1996,Deborah Lowery,68,Female,First Class,2024-10-04,2025-11-29,Houston,India,934.72,60D
1997,Kelly Soto,35,Male,Economy,2024-04-16,2025-07-12,Los Angeles,India,1866.26,32D
1998,Vincent Dean,79,Female,Economy,2024-03-21,2025-11-25,Chicago,Sydney,1187.64,50F
1999,Brandy Hernandez,38,Male,First Class,2024-05-14,2025-03-08,Los Angeles,India,395.0,29A
2000,Joseph Nash,49,Female,Business,2024-01-01,2025-01-23,India,Paris,1790.45,26B
